toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2,toi_created,rowupdate
2029.01,445254275,FP,00h48m51.88s,12.216148,+59d23m12.18s,59.386718,2.849,0.046,-0.046,-1.879,0.043,-0.043,2458767.197,0.0042,-0.0042,2.57134,8e-05,-8e-05,3.824,0.911,-0.911,920.0,2.66768,-2.66768,10.7406,0.826123,-0.826123,5344.87,2382.0,10.9415,0.016,-0.016,910.693,28.9095,-28.9095,7125.0,162.4,-162.4,3.54,0.08,-0.08,3.56,0.17,-0.17,19/06/2020 07:20,29/10/2021 12:59
203.01,259962054,FA,02h52m04.34s,43.018076,-67d41m13.26s,-67.687016,-55.699,0.098,-0.098,149.273,0.09,-0.09,2459106.86,0.03502,-0.03502,51.94509,0.00219,-0.00219,8.094,3.492,-3.492,2534.0,25.7015,-25.7015,0.705818,0.131354,-0.131354,4.34593,402.0,12.2423,0.007,-0.007,24.7894,0.0285,-0.0285,3203.0,63.0,-63.0,5.01682,0.423075,-0.423075,0.23,0.01,-0.01,22/10/2018 18:35,05/09/2024 10:08
2030.01,422656370,APC,23h18m41.3s,349.672086,+68d17m57.18s,68.299217,28.247,0.045,-0.045,0.652,0.04,-0.04,2459880.87,0.000576,-0.000576,1.3254567,1e-06,-1e-06,0.975,0.289,-0.289,3365.0,238.919,-238.919,14.4076,0.916221,-0.916221,776.933,1470.0,10.8489,0.022,-0.022,367.355,3.4215,-3.4215,5778.0,186.2,-186.2,3.74,0.08,-0.08,2.29,0.12,-0.12,19/06/2020 07:20,01/05/2023 10:10
2031.01,470127886,PC,22h04m28.27s,331.117808,+81d33m57.42s,81.565951,25.719,0.035,-0.035,2.507,0.034,-0.034,2459886.046,0.000426,-0.000426,5.7156075,0.0001693,-0.0001693,4.0584797,0.0320224,-0.0320224,12240.92988,90.70415,-90.70415,13.6015651,0.5721648,-0.5721648,503.1185454,1207.917661,10.7609,0.036,-0.036,276.105,1.5315,-1.5315,6664.0,265.1,-265.1,4.44,0.09,-0.09,1.18444,0.0492463,-0.0492463,19/06/2020 07:20,21/02/2023 16:02
2033.01,53617134,PC,01h10m43.22s,17.680098,+65d14m58.73s,65.249648,24.971,0.045,-0.045,-2.555,0.046,-0.046,2459886.489,0.001632,-0.001632,18.8243063,3.82e-05,-3.82e-05,4.397,0.248,-0.248,1915.0,59.2904,-59.2904,8.51397,0.362098,-0.362098,90.9855,860.0,9.46221,0.006,-0.006,281.184,2.458,-2.458,7014.0,163.9,-163.9,4.05,0.09,-0.09,1.95,0.07,-0.07,19/06/2020 07:20,24/08/2024 10:08
2034.01,427279997,FP,23h25m31.38s,351.380744,+54d36m04.26s,54.601182,-1.535,0.075,-0.075,-1.911,0.075,-0.075,2458768.728,0.00722,-0.00722,2.89453,0.00019,-0.00019,3.327,0.746,-0.746,550.0,2.32422,-2.32422,6.20845,0.56928,-0.56928,9411.16,2743.0,10.5682,0.013,-0.013,909.511,44.8145,-44.8145,9714.0,228.9,-228.9,3.98,0.08,-0.08,2.68,0.15,-0.15,19/06/2020 07:20,29/10/2021 12:59
2036.01,368320811,PC,15h32m03.58s,233.014923,+24d05m06.06s,24.085016,-17.558,0.042,-0.042,15.161,0.037,-0.037,2460449.232,0.002918,-0.002918,1.261045,3.7e-06,-3.7e-06,1.246,0.407,-0.407,384.0,41.6434,-41.6434,4.24615,0.335857,-0.335857,1770.66,1807.0,8.97913,0.006,-0.006,231.827,1.6665,-1.6665,6549.0,134.3,-134.3,3.89,0.09,-0.09,2.18,0.09,-0.09,19/06/2020 07:20,13/08/2024 10:08
2037.01,405559035,PC,15h39m26.71s,234.861293,+55d09m12.59s,55.153498,-11.969,0.043,-0.043,-23.747,0.05,-0.05,2459639.813,0.005455,-0.005455,11.1516668,0.0001378,-0.0001378,4.623,0.528,-0.528,580.0,1.01531,-1.01531,2.91771,0.182861,-0.182861,206.982,1056.0,10.67,0.007,-0.007,263.958,1.641,-1.641,6319.0,123.0,-123.0,4.38,0.09,-0.09,1.19,0.05,-0.05,19/06/2020 07:20,01/08/2025 10:05
2037.02,405559035,PC,15h39m26.71s,234.861293,+55d09m12.59s,55.153498,-11.969,0.043,-0.043,-23.747,0.05,-0.05,2459637.781,0.002528,-0.002528,5.5470937,4.41e-05,-4.41e-05,3.4350999,0.7168904,-0.7168904,550.6948044,53.98658,-53.98658,2.8717764,1.924432,-1.924432,464.0413077,1183.747051,10.67,0.007,-0.007,263.958,1.641,-1.641,6319.0,123.0,-123.0,4.38,0.09,-0.09,1.1913199,0.0516508,-0.0516508,17/07/2025 18:08,22/07/2025 12:04
2038.01,235937532,APC,19h35m39.5s,293.914601,+81d33m17.25s,81.554791,-2.776,0.061,-0.061,-0.542,0.069,-0.069,2459913.436,0.001548,-0.001548,3.7321195,6.2e-06,-6.2e-06,5.738,0.448,-0.448,4180.0,0.474694,-0.474694,19.158,0.937763,-0.937763,5711.67,2421.0,10.5352,0.008,-0.008,603.172,12.441,-12.441,6570.0,124.8,-124.8,3.68,0.09,-0.09,2.8,0.13,-0.13,19/06/2020 07:20,16/03/2023 16:02
2039.01,237071229,PC,20h28m05.46s,307.022746,+61d52m17.08s,61.871411,-17.586,0.046,-0.046,-19.725,0.042,-0.042,2460539.787,0.0023,-0.0023,11.2479927,3.12e-05,-3.12e-05,3.142,0.622,-0.622,1277.0,62.3313,-62.3313,4.96692,0.268031,-0.268031,106.719,895.0,10.4719,0.006,-0.006,276.053,1.562,-1.562,6308.0,190.4,-190.4,4.19,0.09,-0.09,1.48,0.06,-0.06,19/06/2020 07:20,14/11/2024 10:08
204.01,281781375,PC,00h51m54.24s,12.97601,-59d20m37.13s,-59.343647,88.887,0.042,-0.042,-148.96,0.042,-0.042,2458328.034,0.003418,-0.003418,43.8297863,0.0001458,-0.0001458,4.3011392,0.4709543,-0.4709543,647.2685163,54.201218,-54.201218,2.8243863,0.6702957,-0.6702957,15.6569489,507.3369958,9.2182,0.006,-0.006,95.3428,0.21455,-0.21455,5605.0,187.0,-187.0,4.39973,0.270707,-0.270707,1.03654,0.0544523,-0.0544523,14/11/2018 15:06,25/04/2024 10:08
2040.01,427730490,PC,23h29m05.94s,352.27473,+71d30m23.31s,71.506474,44.853,0.042,-0.042,25.368,0.041,-0.041,2459740.365,0.00026,-0.00026,3.8608551,1.3e-06,-1.3e-06,2.571,0.03,-0.03,14670.0,0.625001,-0.625001,11.2224,0.679003,-0.679003,163.361,995.0,10.8407,0.006,-0.006,144.717,0.492,-0.492,5019.0,166.0,-166.0,4.43,0.09,-0.09,0.92,0.06,-0.06,19/06/2020 07:20,12/12/2022 16:02
2041.01,54364414,FP,01h16m56.36s,19.234846,+62d21m06.08s,62.35169,78.916,0.037,-0.037,-13.737,0.048,-0.048,2458792.095,0.00283,-0.00283,1.37477,3e-05,-3e-05,1.601,0.129,-0.129,960.0,0.918522,-0.918522,3.0101,0.184631,-0.184631,1122.82,1612.0,10.4608,0.006,-0.006,177.331,0.9395,-0.9395,5825.0,155.6,-155.6,4.44,0.08,-0.08,1.02,0.05,-0.05,19/06/2020 07:20,29/10/2021 12:59
2042.01,269424395,FP,23h21m28.66s,350.369407,+60d48m04.22s,60.801171,-8.563,0.043,-0.043,-13.166,0.039,-0.039,2458768.149,0.00666,-0.00666,2.41872,9e-05,-9e-05,2.685,0.308,-0.308,1160.0,2.03758,-2.03758,7.23529,0.483918,-0.483918,1660.52,1778.0,10.9518,0.006,-0.006,511.22,6.974,-6.974,6535.0,459.3,-459.3,3.9,0.12,-0.12,2.16,0.1,-0.1,19/06/2020 07:20,29/10/2021 12:59
2043.01,346929661,PC,00h03m54.61s,0.977557,+59d20m04.85s,59.334681,-3.071,0.043,-0.043,-22.425,0.041,-0.041,2460428.035,0.004678,-0.004678,12.0135752,4.77e-05,-4.77e-05,4.274,0.62,-0.62,1171.0,55.9347,-55.9347,3.7307,0.216191,-0.216191,143.432,964.0,10.1976,0.006,-0.006,203.562,1.209,-1.209,6178.0,254.9,-254.9,4.33,0.09,-0.09,1.23,0.06,-0.06,19/06/2020 07:20,26/08/2024 10:08
2044.01,270333769,FP,23h27m31.27s,351.880281,+61d23m33.05s,61.392515,-5.884,0.059,-0.059,-5.005,0.057,-0.057,2460418.368,0.002959,-0.002959,4.1207509,1.52e-05,-1.52e-05,2.158,0.565,-0.565,973.0,80.9931,-80.9931,7.46471,0.54253,-0.54253,2466.19,1963.0,10.4887,0.064,-0.064,664.006,16.6285,-16.6285,9953.0,965.5,-965.5,4.09,0.1,-0.1,2.38,0.13,-0.13,19/06/2020 07:20,26/07/2024 10:08
2045.01,347013211,PC,00h04m28.62s,1.119248,+54d56m04.19s,54.934497,14.472,0.047,-0.047,7.986,0.04,-0.04,2459873.068,0.001547,-0.001547,9.07763,2.5e-05,-2.5e-05,5.928,0.293,-0.293,5912.0,176.262,-176.262,12.6842,0.708204,-0.708204,388.441,1236.0,10.7799,0.006,-0.006,366.962,4.7995,-4.7995,6125.9,120.7,-120.7,4.03,0.08,-0.08,1.72,0.09,-0.09,19/06/2020 07:20,01/05/2023 10:10
2046.01,468574941,CP,01h04m44.39s,16.184942,+74d19m52.7s,74.331306,6.293,0.04,-0.04,-9.958,0.041,-0.041,2459882.348,0.000196,-0.000196,1.4971447,1.81e-05,-1.81e-05,2.4024159,0.0149419,-0.0149419,16266.2492,71.29483,-71.29483,16.2528494,0.7567245,-0.7567245,2643.654975,1828.819919,10.996,0.006,-0.006,289.668,2.208,-2.208,6081.0,137.7,-137.7,4.31,0.08,-0.08,1.2431901,0.0575628,-0.0575628,19/06/2020 07:20,21/02/2023 16:02
2047.01,363761216,FP,00h23m28.12s,5.867146,+71d09m31.71s,71.158807,-6.964,0.085,-0.085,-1.662,0.072,-0.072,2460651.832,0.000315,-0.000315,7.4072602,2.9e-06,-2.9e-06,3.019,0.102,-0.102,14765.0,170.01,-170.01,14.7857,0.754304,-0.754304,258.039,1116.0,10.4708,0.006,-0.006,196.538,1.9575,-1.9575,5887.0,183.3,-183.3,4.35,0.08,-0.08,1.14,0.06,-0.06,19/06/2020 07:20,23/07/2025 16:00
2048.01,159873822,CP,15h51m41.79s,237.924107,+52d18m22.71s,52.306308,-10.393,0.038,-0.038,-1.384,0.043,-0.043,2459704.448,0.004482,-0.004482,13.7905315,9.1e-05,-9.1e-05,3.301,0.481,-0.481,1140.0,1.89262,-1.89262,2.60168,0.17953,-0.17953,29.035,646.0,10.7545,0.006,-0.006,116.567,0.291,-0.291,5021.6,104.2,-104.2,4.6,0.08,-0.08,0.76,0.04,-0.04,19/06/2020 07:20,20/03/2023 12:03
2049.01,314835525,PC,23h07m38.36s,346.90982,+56d41m40.25s,56.694513,19.194,0.045,-0.045,-0.356,0.037,-0.037,2458768.867,0.00585,-0.00585,5.30329,0.00022,-0.00022,3.707,0.395,-0.395,1200.0,2.43495,-2.43495,11.7443,0.924438,-0.924438,473.142,1299.0,10.6568,0.012,-0.012,571.487,9.0355,-9.0355,6054.7,145.0,-145.0,3.41,0.09,-0.09,3.48,0.21,-0.21,19/06/2020 07:20,23/09/2024 12:03
205.01,281575427,PC,00h31m54.11s,7.975464,-56d57m54.29s,-56.965081,31.34,0.049,-0.049,4.687,0.039,-0.039,2460189.141,0.004583,-0.004583,4.2529842,1.61e-05,-1.61e-05,3.138,0.42,-0.42,283.0,16.4901,-16.4901,2.26991,0.146195,-0.146195,636.914,1399.0,9.4525,0.006,-0.006,177.759,0.9185,-0.9185,6222.5,83.0,-83.0,4.06,0.16,-0.16,1.45,0.07,-0.07,14/11/2018 15:06,15/11/2023 16:02
2050.01,316468545,PC,21h35m37.99s,323.908297,+65d26m15.13s,65.437536,20.968,0.059,-0.059,2.08,0.054,-0.054,2460427.434,0.003713,-0.003713,13.5970194,4.84e-05,-4.84e-05,2.781,0.362,-0.362,604.0,34.9028,-34.9028,2.03572,0.123962,-0.123962,41.8338,708.0,9.70362,0.006,-0.006,113.725,0.3925,-0.3925,5985.0,155.5,-155.5,4.59,0.08,-0.08,0.88,0.04,-0.04,19/06/2020 07:20,04/09/2024 10:08
2051.01,375850439,PC,22h25m10.81s,336.295039,+67d58m16.2s,67.971168,-1.41,0.066,-0.066,-3.759,0.068,-0.068,2459854.29,0.002504,-0.002504,1.1633325,9.62e-05,-9.62e-05,1.7800569,0.3212876,-0.3212876,384.9566815,34.33966,-34.33966,5.5717234,1.2488548,-1.2488548,102177.3532,4559.932477,10.6234,0.029,-0.029,809.88,24.473,-24.473,11265.0,684.1,-684.1,4.07,0.09,-0.09,2.61707,0.15687,-0.15687,19/06/2020 07:20,30/05/2023 12:02
2056.01,396356111,APC,00h10m23.9s,2.599567,+58d29m21.98s,58.489439,-98.605,0.051,-0.051,-9.771,0.043,-0.043,2458771.677,0.00982,-0.00982,10.2207,0.00125,-0.00125,3.848,0.621,-0.621,300.0,1.00594,-1.00594,2.95608,0.225695,-0.225695,226.74,1081.0,7.3307,0.006,-0.006,92.8913,0.3086,-0.3086,6748.7,121.0,-121.0,4.13,0.09,-0.09,1.72,0.07,-0.07,19/06/2020 07:20,23/06/2024 12:02
2059.01,403308915,FP,00h20m47.73s,5.198855,+55d32m34.13s,55.542814,-8.586,0.047,-0.047,-7.721,0.043,-0.043,2459878.779,0.003726,-0.003726,3.7543552,1.71e-05,-1.71e-05,1.878,0.273,-0.273,470.0,59.0334,-59.0334,4.6716,0.282353,-0.282353,931.407,1539.0,10.1731,0.006,-0.006,385.274,6.367,-6.367,8398.0,145.4,-145.4,4.27,0.07,-0.07,1.75,0.06,-0.06,19/06/2020 07:20,05/12/2022 16:02
2060.01,285542903,FP,00h53m04.81s,13.27005,+60d37m05.2s,60.618112,2.884,0.053,-0.053,-1.087,0.055,-0.055,2460448.014,0.006166,-0.006166,2.2657506,1.2e-05,-1.2e-05,3.419,0.568,-0.568,388.0,30.5848,-30.5848,8.00485,0.521967,-0.521967,18671.1,3256.0,9.8722,0.023,-0.023,914.062,34.852,-34.852,10125.0,419.5,-419.5,3.62,0.07,-0.07,4.14,0.18,-0.18,19/06/2020 07:20,06/08/2024 10:08
2061.01,327577308,FP,00h18m59.45s,4.747716,+56d22m01.44s,56.367066,181.062,0.041,-0.041,8.715,0.037,-0.037,2458766.425,0.00426,-0.00426,1.45655,4e-05,-4e-05,1.51,0.375,-0.375,580.0,2.34658,-2.34658,1.83776,0.18558,-0.18558,436.167,1273.0,10.636,0.006,-0.006,78.9495,0.20345,-0.20345,4475.0,122.2,-122.2,4.59,0.1,-0.1,0.7,0.05,-0.05,19/06/2020 07:20,29/10/2021 12:59
2062.01,373785851,FP,01h51m06.87s,27.778642,+63d04m53.12s,63.081422,12.315,0.07,-0.07,-4.252,0.075,-0.075,2458796.0,0.00234,-0.00234,4.04163,6e-05,-6e-05,1.719,0.219,-0.219,3100.0,2.87669,-2.87669,13.1608,0.733872,-0.733872,304.098,1163.0,10.155,0.006,-0.006,419.142,10.3525,-10.3525,6895.0,380.1,-380.1,3.87,0.1,-0.1,2.36,0.11,-0.11,19/06/2020 07:20,29/10/2021 12:59
2063.01,334811204,PC,22h06m48.42s,331.70177,+63d35m56.56s,63.599044,-2.549,0.042,-0.042,-3.778,0.041,-0.041,2458743.998,0.00385,-0.00385,21.07626,0.00082,-0.00082,2.124,0.456,-0.456,1890.0,7.43208,-7.43208,11.6504,0.84431,-0.84431,31.6166,660.0,10.3499,0.006,-0.006,514.968,6.0355,-6.0355,7577.0,491.6,-491.6,3.9,0.09,-0.09,2.46,0.09,-0.09,19/06/2020 07:20,23/09/2024 12:03
2064.01,115524421,KP,16h56m31.32s,254.130502,+44d18m09.13s,44.302536,-13.477,0.047,-0.047,-27.061,0.046,-0.046,2459735.853,0.000874,-0.000874,8.8036803,1.36e-05,-1.36e-05,2.997,0.287,-0.287,8360.0,2.59361,-2.59361,8.9006,0.49633,-0.49633,72.699,813.0,11.5906,0.007,-0.007,246.353,1.565,-1.565,5701.0,188.0,-188.0,4.47,0.56,-0.56,0.94,0.05,-0.05,19/06/2020 07:20,15/03/2023 16:02
2067.01,147951030,PC,11h11m27.67s,167.865299,+71d32m26.71s,71.540754,-47.469,0.057,-0.057,-40.466,0.058,-0.058,2460366.211,0.003718,-0.003718,8.8128067,3.11e-05,-3.11e-05,2.325,0.521,-0.521,787.0,55.7412,-55.7412,2.33219,0.165847,-0.165847,52.4568,749.0,10.4547,0.006,-0.006,138.308,0.7,-0.7,5491.0,126.682,-126.682,4.5359,0.0761074,-0.0761074,0.88,0.05,-0.05,15/07/2020 20:44,04/09/2024 10:08
2068.01,417931300,CP,12h25m05.65s,186.27356,+60d25m06.05s,60.418346,-197.88,0.039,-0.039,-6.197,0.033,-0.033,2458683.417,0.002527,-0.002527,7.7690887,3.89e-05,-3.89e-05,2.6251447,0.2714902,-0.2714902,1416.791208,130.64777,-130.64777,2.3663308,0.2054201,-0.2054201,12.6577686,481.070845,11.1806,0.007,-0.007,52.9328,0.0586,-0.0586,3700.0,157.0,-157.0,4.70036,0.0094548,-0.0094548,0.542573,0.0161303,-0.0161303,15/07/2020 20:44,01/08/2025 10:05
2069.01,198187049,PC,16h22m54.95s,245.728968,+61d41m41.41s,61.694836,114.951,0.047,-0.047,47.415,0.047,-0.047,2458688.473,0.001157,-0.001157,5.9214229,1.43e-05,-1.43e-05,2.4606208,0.149757,-0.149757,140.4285921,11.2766285,-11.2766285,1.0470381,0.3157508,-0.3157508,122.1004834,847.8110943,7.9726,0.006,-0.006,38.6215,0.037,-0.037,5268.0,125.279,-125.279,4.56138,0.0826218,-0.0826218,0.823126,0.0473618,-0.0473618,15/07/2020 20:44,16/01/2024 12:02
2070.01,233182695,PC,14h36m10.41s,219.043374,+68d56m26.5s,68.940695,-9.672,0.082,-0.082,18.091,0.061,-0.061,2458684.428,0.001322,-0.001322,6.3839247,1.56e-05,-1.56e-05,1.5808909,0.3758128,-0.3758128,358.7464972,30.361868,-30.361868,2.2843976,2.1950235,-2.1950235,301.4805095,1062.758433,9.74428,0.006,-0.006,148.003,0.7745,-0.7745,5849.0,123.43,-123.43,4.33017,0.0759892,-0.0759892,1.16353,0.0553267,-0.0553267,15/07/2020 20:44,01/08/2025 10:05
2071.01,198360694,PC,17h06m24.28s,256.601181,+57d39m39.72s,57.661033,-1.469,0.035,-0.035,-15.734,0.041,-0.041,2459659.621,0.004937,-0.004937,5.6739336,1.02e-05,-1.02e-05,2.8074156,0.2790258,-0.2790258,641.2779235,30.072529,-30.072529,2.587582,0.907476,-0.907476,265.3024804,1029.331059,11.04,0.006,-0.006,231.311,1.023,-1.023,5873.3,139.832,-139.832,4.46212,0.0810838,-0.0810838,1.00286,0.0538995,-0.0538995,15/07/2020 20:44,19/05/2023 16:02
2073.01,441642457,PC,13h59m31.76s,209.882326,+58d55m58.48s,58.93291,-82.55,0.041,-0.041,-23.795,0.042,-0.042,2458745.519,0.00382,-0.00382,53.1991439,0.0003934,-0.0003934,6.2024225,0.642232,-0.642232,591.4602835,49.0575,-49.0575,2.8396233,1.1687869,-1.1687869,16.568599,514.56613,9.45253,0.006,-0.006,123.946,0.3855,-0.3855,5729.0,120.914,-120.914,4.32178,0.0737775,-0.0737775,1.15632,0.0541909,-0.0541909,15/07/2020 20:44,15/11/2022 16:02
2074.01,158075010,PC,14h32m44.25s,218.184395,+43d45m23.14s,43.756428,-44.888,0.035,-0.035,19.904,0.038,-0.038,2458754.149,0.003502,-0.003502,177.5830512,0.0050337,-0.0050337,4.7901443,0.3777157,-0.3777157,456.0908234,58.929592,-58.929592,3.5953731,0.7190103,-0.7190103,9.1603487,443.7085028,8.38689,0.006,-0.006,131.275,0.4195,-0.4195,6594.0,133.174,-133.174,4.16825,0.0859737,-0.0859737,1.59978,0.0666708,-0.0666708,15/07/2020 20:44,29/10/2021 12:59
2075.01,23814735,PC,14h00m10.71s,210.044615,+38d42m20.31s,38.705641,24.527,0.029,-0.029,-30.637,0.041,-0.041,2459690.292,0.005436,-0.005436,4.7981694,2.85e-05,-2.85e-05,2.1425123,0.3771394,-0.3771394,1051.067588,101.38171,-101.38171,2.3133532,0.8039021,-0.8039021,47.3415434,669.0065237,11.1345,0.006,-0.006,74.1469,0.15735,-0.15735,4065.0,120.25,-120.25,4.59496,0.109961,-0.109961,0.667797,0.0638743,-0.0638743,15/07/2020 20:44,23/05/2023 12:03
2076.01,27491137,CP,14h29m34.08s,217.392016,+39d47m25.44s,39.790399,-118.228,0.036,-0.036,-6.973,0.048,-0.048,2459675.695,0.001782,-0.001782,10.3563596,2.08e-05,-2.08e-05,3.4814933,0.1526851,-0.1526851,923.942127,66.21998,-66.21998,2.4103206,0.3509292,-0.3509292,48.1191014,671.7367777,8.3745,0.006,-0.006,41.9091,0.0527,-0.0527,5149.6,81.7,-81.7,4.6,0.09,-0.09,0.772148,0.0454673,-0.0454673,15/07/2020 20:44,09/11/2022 16:02
2076.02,27491137,CP,14h29m34.08s,217.392016,+39d47m25.44s,39.790399,-118.228,0.036,-0.036,-6.973,0.048,-0.048,2459675.933,0.001486,-0.001486,35.1257472,9.92e-05,-9.92e-05,2.839,0.372,-0.372,2066.0,1.14053,-1.14053,3.17021,0.207547,-0.207547,3.78846,388.0,8.3745,0.006,-0.006,41.9091,0.0527,-0.0527,5149.6,81.7,-81.7,4.6,0.09,-0.09,0.77,0.05,-0.05,15/07/2020 20:44,08/09/2022 10:10
2076.03,27491137,CP,14h29m34.08s,217.392016,+39d47m25.44s,39.790399,-118.228,0.036,-0.036,-6.973,0.048,-0.048,2459673.364,0.001371,-0.001371,21.0153047,5.72e-05,-5.72e-05,4.315,0.518,-0.518,2072.0,1.23514,-1.23514,3.78219,0.24189,-0.24189,28.033,641.0,8.3745,0.006,-0.006,41.9091,0.0527,-0.0527,5149.6,81.7,-81.7,4.6,0.09,-0.09,0.77,0.05,-0.05,23/02/2023 20:51,24/02/2023 12:02
2077.01,230075227,PC,16h17m30.47s,244.376954,+68d53m40.79s,68.894664,-3.399,0.04,-0.04,34.826,0.041,-0.041,2460348.122,0.003245,-0.003245,6.1155829,2.35e-05,-2.35e-05,1.941,0.77,-0.77,322.0,29.1633,-29.1633,1.56167,0.117786,-0.117786,152.993,979.0,9.7807,0.006,-0.006,91.8282,0.17555,-0.17555,5284.0,122.558,-122.558,4.54246,0.085154,-0.085154,0.85,0.05,-0.05,15/07/2020 20:44,02/04/2024 10:08
2078.01,159244568,FA,15h08m43.19s,227.179973,+82d26m48.93s,82.446925,35.892,0.04,-0.04,-66.784,0.041,-0.041,2458820.25,0.003081,-0.003081,6.2772478,0.0004265,-0.0004265,1.5325014,0.6161359,-0.6161359,910.5215536,122.67958,-122.67958,2.5385441,2.4801824,-2.4801824,105.278027,816.9663784,11.0372,0.006,-0.006,151.103,0.556,-0.556,5244.0,118.782,-118.782,4.58339,0.0801772,-0.0801772,0.800741,0.0434623,-0.0434623,15/07/2020 20:44,02/06/2022 12:03
2079.01,224298134,PC,12h21m21.17s,185.338193,+57d45m08.51s,57.752364,-149.355,0.043,-0.043,-24.012,0.042,-0.042,2458711.967,0.000944,-0.000944,1.4923179,7.9e-06,-7.9e-06,1.1558314,0.3911067,-0.3911067,669.71826,79.03957,-79.03957,1.2607994,1.5026435,-1.5026435,84.6732757,773.6710387,10.8515,0.007,-0.007,37.066,0.04375,-0.04375,3577.0,157.0,-157.0,4.75448,0.0071846,-0.0071846,0.480553,0.0140953,-0.0140953,15/07/2020 20:44,01/08/2025 10:05
2079.02,224298134,PC,12h21m21.17s,185.338193,+57d45m08.51s,57.752364,-149.355,0.043,-0.043,-24.012,0.042,-0.042,2458720.556,0.001497,-0.001497,9.3174113,2.28e-05,-2.28e-05,1.7011801,0.6083383,-0.6083383,1790.554621,168.6067,-168.6067,2.0623382,1.6071008,-1.6071008,7.3649163,420.1570972,10.8515,0.007,-0.007,37.066,0.04375,-0.04375,3577.0,157.0,-157.0,4.75448,0.0071846,-0.0071846,0.480553,0.0140953,-0.0140953,28/02/2022 23:51,01/08/2025 10:05
208.01,314865962,PC,03h33m07.58s,53.28158,-72d44m38.58s,-72.744051,18.57,0.05,-0.05,44.709,0.045,-0.045,2458335.989,0.003637,-0.003637,22.4586196,8.18e-05,-8.18e-05,7.1989719,0.5103982,-0.5103982,445.0003089,25.28392,-25.28392,2.1229458,0.5853561,-0.5853561,33.8973151,615.4050768,10.3539,0.006,-0.006,148.372,0.539,-0.539,5493.0,186.0,-186.0,4.43001,0.290559,-0.290559,0.978381,0.0512915,-0.0512915,17/05/2019 18:40,23/04/2024 10:09
2080.01,367739494,PC,16h41m31.92s,250.382981,+80d02m45.17s,80.04588,-18.769,0.036,-0.036,64.767,0.05,-0.05,2458689.532,0.004544,-0.004544,63.5809449,0.0004494,-0.0004494,3.6561358,0.4726544,-0.4726544,1446.502964,168.50865,-168.50865,3.0597346,0.5072698,-0.5072698,3.1507778,339.8006415,11.4547,0.006,-0.006,141.436,0.449,-0.449,4868.0,119.716,-119.716,4.61964,0.0887982,-0.0887982,0.72252,0.046196,-0.046196,15/07/2020 20:44,19/05/2023 16:02
2081.01,321669174,CP,17h37m12.54s,264.302263,+53d01m32.04s,53.025567,-111.988,0.042,-0.042,-31.78,0.042,-0.042,2459757.445,0.003454,-0.003454,10.5054362,2.15e-05,-2.15e-05,2.4850401,0.2296826,-0.2296826,1320.601625,66.876884,-66.876884,1.947929,0.3443212,-0.3443212,8.2567001,432.3359777,11.642,0.007,-0.007,62.3446,0.08335,-0.08335,3742.0,157.0,-157.0,4.72382,0.0086243,-0.0086243,0.515547,0.0153071,-0.0153071,15/07/2020 20:44,13/06/2023 16:02
2081.02,321669174,PC,17h37m12.54s,264.302263,+53d01m32.04s,53.025567,-111.988,0.042,-0.042,-31.78,0.042,-0.042,2458686.966,0.002077,-0.002077,5.1097197,1.95e-05,-1.95e-05,1.6354976,0.2841462,-0.2841462,540.1814411,63.78863,-63.78863,1.3996848,0.2179084,-0.2179084,21.5855207,549.743853,11.642,0.007,-0.007,62.3446,0.08335,-0.08335,3742.0,157.0,-157.0,4.72382,0.0086243,-0.0086243,0.515547,0.0153071,-0.0153071,18/05/2023 22:44,19/05/2023 10:10
2082.01,160039081,PC,16h06m19.49s,241.581203,+53d30m52.71s,53.514641,69.846,0.048,-0.048,-93.055,0.06,-0.06,2460444.154,0.003206,-0.003206,30.2004765,0.0001124,-0.0001124,4.517,1.176,-1.176,520.0,26.3148,-26.3148,2.6056,0.141332,-0.141332,33.1236,668.0,7.8206,0.006,-0.006,63.7194,0.11525,-0.11525,6004.0,117.657,-117.657,4.36245,0.0741661,-0.0741661,1.15,0.05,-0.05,15/07/2020 20:44,21/08/2024 10:08
2083.01,233633993,PC,18h59m04.26s,284.767733,+60d09m16.04s,60.154455,25.806,0.044,-0.044,60.92,0.043,-0.043,2458695.868,0.003559,-0.003559,17.969639,8.35e-05,-8.35e-05,4.238817,0.2885806,-0.2885806,1231.038152,70.8589,-70.8589,3.0570342,0.3580759,-0.3580759,14.1574455,494.7274115,11.8737,0.006,-0.006,146.594,0.5245,-0.5245,4410.0,124.828,-124.828,4.507,0.10146,-0.10146,0.767286,0.0642211,-0.0642211,15/07/2020 20:44,13/06/2023 16:02
