st_teff,dec,pl_rade,pl_eqt,type,Status,pl_insol,st_rad,st_tmag,pl_orbper,ra,st_logg
3751.0,-77.296816,0.879419,1092.125026,TESS,PC,336.2098533,0.518,10.42,1.2124493,146.87585,4.75718
4280.0,-75.688563,0.8887417,694.0557871,TESS,PC,54.8401357,0.635812,11.546,4.5541831,87.714849,4.61209
6354.0,-44.09936,12.5121956,1035.00054,TESS,PC,271.196017,3.4868701,9.6517,41.4856125,193.260548,4.24472
5455.96,-68.761805,1.8971927,730.4597521,TESS,PC,67.2831271,1.01825,10.3869,13.7738265,71.484109,4.46737
6734.0,-67.368745,2.04421,2462.0,TESS,PC,6105.33,1.59,10.1207,1.9142544,72.332562,4.18582
3318.0,-58.946085,2.6347763,431.253644,TESS,CP,8.1743139,0.334125,13.084,5.0780325,332.948236,4.9581
6308.0,-78.561605,8.2807306,685.259664,TESS,APC,52.1124723,2.0982201,9.5298,70.3607265,71.650779,3.98679
5802.0,-65.508857,3.239855,399.0780255,TESS,CP,5.9944903,1.01814,10.0564,91.6827832,107.921025,4.44521
6082.0,-63.079384,2.7392825,994.4291411,TESS,PC,231.1087411,1.32661,10.3014,10.1944993,99.224785,4.33287
6516.0,-63.720125,3.41248,1134.279147,TESS,FP,391.2017546,2.04178,9.3109,14.64319,117.214876,3.99366
3442.0,-80.899105,2.1023854,492.7241583,TESS,CP,13.9295288,0.404403,11.556,4.1782656,37.197836,4.893
3442.0,-80.899105,3.3839124,303.1226876,TESS,CP,1.9952383,0.404403,11.556,17.9453645,37.197836,4.893
5522.87,-64.596432,2.4586343,686.1495861,TESS,PC,52.3837065,0.888163,11.7582,13.896396,97.166308,4.67156
5522.87,-64.596432,2.3157186,820.6868999,TESS,PC,107.208941,0.888163,11.7582,8.1213102,97.166308,4.67156
5668.15,-69.867129,2.329279,1123.439869,TESS,PC,376.4612937,0.986943,11.5514,3.9287851,103.754836,4.52573
3050.0,-72.45185,6.4522449,243.7718547,TESS,CP,0.8345555,0.44128,13.802,27.3613778,186.767363,4.438
8208.0,-68.83334,2.84674,1115.0,TESS,CP,257.066,1.8,9.0963,29.0497517,107.843685,4.25979
6028.84,-74.920333,21.6314984,672.8454841,TESS,APC,48.4375724,1.98893,10.779,31.8132264,74.130396,3.96199
6188.0,-26.616374,24.9862,3184.0,TESS,CP,17074.7,2.62,7.87598,3.3088922,319.699588,4.27166
5696.0,-83.825063,3.2396838,688.6094029,TESS,CP,53.1389289,1.15281,9.6245,25.0571312,118.129594,4.26563
3535.0,-52.467872,3.878568,122.2177444,TESS,CP,0.05273,0.465271,10.2565,24.2454967,156.74726,4.84874
5739.0,-61.879794,10.7048234,785.7055082,TESS,PC,90.0658585,1.09597,11.7835,14.2545623,116.501399,4.28235
5723.87,-51.363052,2.6231641,690.9961983,TESS,CP,53.8795095,0.864173,8.6522,14.1758947,186.574063,4.438
5723.87,-51.363052,3.0026428,620.3638839,TESS,CP,35.0031418,0.864173,8.6522,19.5901578,186.574063,4.438
5723.87,-51.363052,2.056748,910.1452592,TESS,CP,162.1675094,0.864173,8.6522,6.2036219,186.574063,4.438
5723.87,-51.363052,1.553135,1072.065399,TESS,CP,312.1807495,0.864173,8.6522,3.79589,186.574063,4.438
3443.0,26.319493,5.1936764,616.7174475,TESS,FP,34.1873897,0.411471,13.7991,2.2645386,290.57223,4.81617
3912.0,69.27662,2.00495,1086.0,TESS,CP,231.437,0.63,9.91924,3.4447015,152.218255,4.62642
5242.82,36.632536,12.7529892,1077.414594,TESS,KP,318.4581858,0.857369,11.0248,3.0300715,286.040876,4.52404
6212.0,39.487904,4.96046,705.0,TESS,KP,41.1042,1.48,10.2768,12.72038,286.638391,4.17664
6212.0,39.487904,2.9728283,1255.46077,TESS,KP,587.1290759,1.47768,10.2768,6.238755,286.638391,4.17664
3853.0,68.836068,2.5248559,700.5995436,TESS,CP,56.9377632,0.62326,11.2582,3.2947689,201.382339,4.63168
3853.0,68.836068,1.2407226,1140.084569,TESS,CP,399.2723837,0.62326,11.2582,0.7645807,201.382339,4.63168
5217.0,84.030377,4.6025162,640.0266601,TESS,CP,39.6563977,0.789425,10.7192,12.6396982,158.011286,4.59186
5080.0,-67.806354,21.2705,1785.0,TESS,APC,1687.83,4.09,11.1311,1.8428078,66.58263,4.48159
5832.83,43.680961,13.4646314,1758.399429,TESS,KP,2259.389668,1.33402,13.8046,1.7208555,286.110305,4.20893
5826.0,44.647347,7.6126429,1654.298952,TESS,PC,1770.015134,2.3387201,11.1634,4.7802597,289.73973,3.7213
4255.0,60.195927,2.0605,1539.0,TESS,PC,931.396,0.71,11.598,0.3814849,248.553295,4.55641
3489.0,71.636416,2.1961507,519.9004855,TESS,PC,17.2664038,0.490729,11.1966,4.6595169,135.732641,4.74553
4599.0,69.519093,2.2730301,699.0536347,TESS,CP,56.4368797,0.720551,11.0157,6.4002807,256.279559,4.58487
3692.0,69.633534,2.36747,572.0,TESS,PC,17.8782,0.52,12.1819,4.8204512,283.53553,4.71598
5141.0,70.429992,4.3869878,585.8091542,TESS,CP,27.832077,0.876154,11.1802,18.6548829,251.11587,4.49143
5141.0,70.429992,3.2819879,954.8757629,TESS,CP,196.4755358,0.876154,11.1802,4.3074513,251.11587,4.49143
5141.0,70.429992,2.4489454,859.6105665,TESS,CP,129.0410781,0.876154,11.1802,5.9041278,251.11587,4.49143
5141.0,70.429992,3.241643,462.4282696,TESS,CP,10.8068346,0.876154,11.1802,37.9251983,251.11587,4.49143
5711.85,71.841296,2.18203,735.0,TESS,CP,48.5414,1.08,8.4724,15.9234883,227.867864,4.38315
5227.0,63.105607,6.9564258,961.6063113,TESS,CP,202.0738994,0.874131,11.1153,4.3601536,259.023592,4.50479
5453.0,66.308533,3.25485,735.0,TESS,CP,48.6058,1.0,10.2108,13.0791581,200.561576,4.41707
5154.0,-66.676349,2.66889,1343.0,TESS,CP,540.772,0.85,10.1985,4.6517186,23.593425,4.47072
5154.0,-66.676349,2.62011,710.0,TESS,CP,42.2592,0.85,10.1985,9.1549418,23.593425,4.47072
5154.0,-66.676349,2.54717,562.0,TESS,CP,16.5853,0.85,10.1985,19.9815709,23.593425,4.47072
5154.0,-66.676349,2.9700035,465.178087,TESS,PC,11.0661868,0.852266,10.1985,,23.593425,4.47072
6603.0,64.142644,3.8345209,2198.307682,TESS,FA,5519.1845,1.58365,6.895,1.4415044,269.807391,4.438
5273.0,62.858243,10.0859,,TESS,APC,112.667,0.94,10.6479,5.9630544,273.529238,4.438
5780.0,70.784502,3.9968417,1479.536186,TESS,PC,1132.461295,0.624,12.0623,1.1219715,266.686079,4.67672
5779.0,64.862363,4.03134,1085.0,TESS,FP,230.204,1.45,9.89947,4.6756655,260.902889,4.88162
5451.0,65.888838,6.5875997,1801.321094,TESS,APC,2488.20146,1.0933,10.794,1.0180114,239.201466,4.33923
5126.0,74.062858,2.63881,483.0,TESS,CP,9.06856,0.87,9.1416,10.288886,296.24462,4.49772
2972.0,38.228325,4.087988,516.1833775,TESS,FP,16.7778791,0.156193,13.5608,1.0332441,301.346363,5.15741
6509.0,18.104778,14.5502,1271.0,TESS,KP,433.78,1.57,9.87463,5.4526479,303.195436,4.17233
6124.0,79.583322,3.60391,1152.0,TESS,PC,372.358,1.49,9.13619,10.2613397,209.484313,4.15391
4699.0,79.256476,12.5541925,897.2038496,TESS,CP,153.1388971,0.765001,11.1534,3.4779776,282.100166,4.54638
5751.0,-35.154203,14.1334903,1324.240471,TESS,KP,726.7556694,1.07224,12.7923,3.0354017,339.489275,4.35036
4225.0,65.854199,2.5802896,813.0378617,TESS,CP,103.2675998,0.693431,10.8116,3.1274634,157.144071,4.5756
4225.0,65.854199,2.7733674,607.6028794,TESS,CP,32.2107098,0.693431,10.8116,7.4931613,157.144071,4.5756
4225.0,65.854199,3.8319135,323.1161011,TESS,CP,2.5760566,0.693431,10.8116,49.825166,157.144071,4.5756
5897.0,53.730699,3.8092663,704.2235859,TESS,PC,58.1250403,1.01,10.6965,18.0574016,268.016064,4.45922
5396.0,74.061009,2.16145,572.0,TESS,PC,17.8402,0.9,9.5966,20.8774413,180.726502,4.50457
5098.0,22.654366,1.46266,1449.0,TESS,PC,733.19,0.82,8.5325,1.0214555,309.353641,4.54682
5040.0,57.344126,7.84317,1009.0,TESS,PC,172.233,0.97,10.634,2.7441672,287.242092,4.38482
6532.23,47.969543,17.9781,2634.0,TESS,KP,7992.22,1.99,10.0274,2.2047452,292.24719,3.96818
3618.0,65.833697,2.4691414,390.8242112,TESS,CP,5.5137471,0.435666,11.0402,10.8948421,197.996583,4.79432
3618.0,65.833697,1.9112282,325.8292621,TESS,CP,2.6636757,0.435666,11.0402,18.8016111,197.996583,4.79432
6378.0,47.33305,9.7548481,1192.256467,TESS,KP,477.5289979,2.00068,11.636,6.7900981,287.708814,4.438
5091.2,62.30538,9.31888,860.0,TESS,CP,91.0972,0.9,10.1495,8.157721,198.388583,4.47
5591.0,64.559181,2.3483383,994.5309519,TESS,CP,231.2034004,0.848906,10.9897,4.2529641,249.69664,4.38111
5591.0,64.559181,2.22995,757.0,TESS,PC,54.6767,0.85,10.9897,9.2378703,249.69664,4.38111
3424.0,-61.756133,10.3261619,525.9431131,TESS,CP,18.0832336,0.445372,14.1266,3.7955178,15.551889,4.438
5056.6,74.891073,18.4949,551.0,TESS,FP,15.38,0.83,11.463,14.3034613,293.032494,4.53
5828.7,53.728188,13.1383,1509.0,TESS,KP,861.554,2.05,7.4556,6.1349783,203.509956,3.84
4972.7,49.861059,4.5947,923.0,TESS,CP,120.595,0.81,11.0244,3.3159772,199.196204,4.54
5736.0,58.390253,9.34848,1078.0,TESS,CP,225.013,1.07,10.418,4.6313014,214.120856,4.39
4968.1,65.747438,9.38964,534.0,TESS,PC,13.544,0.8,11.8994,19.3203478,254.816154,4.5
5518.0,28.055829,4.2917226,707.3693882,TESS,FA,59.1706102,0.824734,10.5954,11.3246821,320.201905,4.59176
3145.0,40.668628,1.3468319,414.5815396,TESS,FA,6.9816945,0.211257,12.5405,6.261169,302.669134,5.04431
5544.0,66.796529,3.2287724,661.2039892,TESS,FA,45.1713284,0.857648,9.76775,,172.747799,4.5609
5544.0,66.796529,2.72638,788.0,TESS,PC,64.0545,0.86,9.76775,14.8559691,172.747799,4.5609
3841.0,35.648625,8.6976173,407.866275,TESS,CP,6.5402175,0.55035,11.7819,14.4751062,320.478444,4.69364
5477.0,56.201409,3.2264735,749.8978043,TESS,CP,74.7359105,0.840608,9.99454,9.6141636,185.062873,4.5707
6086.0,-80.964384,2.3216,1178.0,TESS,CP,320.012,1.13,7.9849,4.9404714,79.520938,4.26269
4665.0,61.776153,3.289074,626.5734732,TESS,PC,36.4257934,0.746003,10.6355,9.6926392,291.465322,4.56182
6191.0,71.721051,2.47201,1227.0,TESS,PC,376.532,1.32,9.6635,6.390888,199.442645,4.27017
6430.0,31.661019,17.1331258,2332.225901,TESS,KP,6992.032823,1.41398,11.4373,0.9689927,314.268523,4.25113
5336.96,30.488188,11.8729,903.0,TESS,KP,110.512,0.84,9.7525,10.338505,324.535978,4.55466
3855.0,56.86715,2.558112,923.6720985,TESS,FP,172.0252913,0.560391,12.5313,1.283251,311.513651,4.68499
3526.0,46.865373,1.866263,841.1003116,TESS,FP,118.2802346,0.53023,10.9313,1.2284388,316.86724,4.71105
6588.0,59.576628,10.4852,2958.0,TESS,APC,12724.9,1.57,10.1653,0.6166953,310.953619,4.1855
5891.0,63.474938,2.4070295,950.8147029,TESS,PC,193.1543783,1.2103699,8.593,9.6001126,308.747621,4.30161
6180.0,65.608783,4.94551,1639.0,TESS,CP,1198.41,0.92,9.93119,2.6998294,313.167029,4.57956
3446.0,33.413959,2.2014886,952.4881815,TESS,FP,194.5178158,0.38621,12.9984,0.581322,307.210941,4.83941
4486.0,-54.830823,5.9162923,1320.951709,TESS,CP,719.5629045,0.764401,9.9005,0.980972,0.185606,4.49914
5875.23,49.040213,2.25345,1192.0,TESS,KP,335.249,1.26,9.50898,5.3987355,291.03231,4.26474
6229.0,62.925121,5.05452,1649.0,TESS,PC,1230.42,1.81,10.8722,7.16199,245.818009,4.0
5672.9,57.97415,17.0442,1626.0,TESS,FP,1160.55,1.46,9.84566,1.4412175,253.14033,4.13
5923.0,63.565285,3.76716,1198.0,TESS,PC,342.918,1.11,10.8605,1.6849938,230.310094,4.38
5714.0,70.476557,9.43435,1170.0,TESS,CP,311.498,1.58,10.9458,3.9152737,223.092641,4.05
6470.0,67.871503,14.9685779,1671.124929,TESS,CP,1843.132991,1.59715,10.7973,3.1968838,256.672203,4.15
5494.0,70.238481,14.5727196,1461.620826,TESS,CP,1078.598699,1.75475,10.8041,3.9443668,256.770639,3.93
6292.0,67.823436,14.8838,,TESS,FP,815.91,1.37,10.9873,3.93034,195.821133,
5731.0,70.19004,9.8153513,1326.626483,TESS,CP,732.0077048,1.48668,10.9585,4.5371361,241.322901,4.1
,71.7136,,,TESS,FP,,,10.451,5.929405,286.74788,
6295.7,-83.743767,2.2963233,841.9410276,TESS,CP,118.7538488,1.1374201,7.4371,14.3392144,12.546778,4.438
6840.0,59.444274,18.1267,2281.0,TESS,KP,4494.25,1.91,9.823,2.8716983,216.523825,4.05
4820.4,71.581748,2.5856853,737.3642914,TESS,CP,69.8633506,0.731699,10.5216,6.0964074,275.862543,4.6
4820.4,71.581748,4.258255,177.5215972,TESS,PC,0.2347069,0.731699,10.5216,,275.862543,4.6
6530.0,73.261193,14.8589,1277.0,TESS,PC,442.536,1.47,10.6724,5.6666168,264.378942,4.23
6897.0,45.499227,18.4825,3900.0,TESS,FP,38412.5,2.29,9.87278,1.56029,301.717674,3.89
5992.0,44.495878,6.0401,1591.0,TESS,FP,1064.98,1.18,9.76577,8.8735214,303.072972,4.34
,55.26639,,,TESS,FP,,,10.3018,7.8513774,282.474539,
5147.3,61.049501,23.7824,1409.0,TESS,FP,655.022,3.07,10.0194,7.6869063,277.476856,
5009.6,59.763193,,1193.0,TESS,APC,336.934,,10.7967,2.534612,283.637489,
5924.0,53.561615,22.2329,3626.0,TESS,FP,28702.5,2.67,10.6168,1.3797091,306.425841,3.68
8590.0,54.108503,,4828.0,TESS,FP,90202.8,,10.6229,1.49861,292.50517,4.12
4174.0,-64.561917,16.0959,708.0,TESS,APC,41.7384,0.9,9.8567,6.2407826,353.828713,4.34197
5938.0,53.29562,11.8862,1492.0,TESS,FP,823.434,1.32,10.5742,2.6796,300.83864,4.23
8298.0,41.565154,26.5174686,1714.087545,TESS,APC,2040.107248,1.87493,10.5819,6.1406417,294.722734,4.19
6460.0,52.164181,12.8076,1033.0,TESS,FP,189.348,1.86,10.1098,11.0765063,301.562631,4.0
7812.5,36.651807,8.84136,,TESS,FP,55990.1,1.79,9.6996,0.6193401,303.824831,
5155.0,43.551895,18.2671,2611.0,TESS,FP,7719.64,2.72,9.90482,2.6400663,317.7479,
8321.0,46.26809,18.687,4400.0,TESS,FP,62241.5,3.16,9.14819,2.5778717,318.235161,3.75
6555.5,39.87713,8.57193,1644.0,TESS,FP,1214.11,2.35,10.3332,3.80509,307.016647,3.83
8542.0,40.167172,24.2511,4252.0,TESS,FP,54264.3,3.56,10.2918,2.99041,316.813885,3.66
,38.094232,,,TESS,PC,,,10.151,4.9865029,318.724623,
5159.2,40.017017,2.89678,2099.0,TESS,FP,3225.32,0.87,9.3213,0.890967,318.627107,4.5
5673.0,-43.436872,3.6396725,1284.923458,TESS,CP,644.2138136,0.940806,10.8061,2.1096805,338.399662,4.55383
,38.104855,,,TESS,PC,,,10.334,3.9729429,319.32501,
7315.0,37.789356,20.5525,2172.0,TESS,FP,3694.96,5.46,10.0849,1.19888,313.536475,
8639.7,46.931774,,1589.0,TESS,APC,1059.26,,10.0819,3.37644,323.527361,3.96
9003.0,41.449509,6.42307,3550.0,TESS,FP,26394.8,2.68,8.26618,2.03905,329.385067,3.94
6854.0,46.384673,9.70968,3452.0,TESS,FP,23595.1,1.79,10.1894,2.9424142,321.02381,4.1
4349.3,41.797465,3.31116,2612.0,TESS,FP,7736.05,0.67,9.9809,1.0793011,322.92657,4.62
8286.0,39.072196,,2522.0,TESS,FP,6718.53,,8.6746,8.0428575,323.206851,
8715.0,36.725485,27.6744,2902.0,TESS,APC,11779.7,4.12,8.38189,3.9392211,303.295223,3.55
6585.0,46.060449,6.47219,1417.0,TESS,FP,669.61,2.07,10.3599,4.0157492,315.110366,3.94
7274.6,44.08006,7.3626,2444.0,TESS,FP,5926.69,1.72,10.2835,2.01976,327.480039,4.18
4028.0,-58.955078,1.9226211,577.2199136,TESS,PC,26.2353114,0.650533,9.9762,8.1995368,354.397374,4.55902
,45.775741,,,TESS,FP,,,9.521,1.748054,315.540896,
6135.4,50.481445,12.1711,1545.0,TESS,FP,948.066,3.98,9.08409,2.65646,323.548627,3.4
,50.481865,,,TESS,FP,,,10.8823,2.65688,323.550356,
6696.0,48.406767,15.2105,1609.0,TESS,CP,1112.85,1.8,9.03527,4.7201912,325.014536,4.08
11348.0,38.245221,23.4514,2400.0,TESS,FP,5512.68,6.37,9.5526,4.03349,302.220069,
7965.0,35.588396,14.3988,1916.0,TESS,FP,2238.0,2.35,10.4806,3.3295394,301.564685,3.98
7396.0,35.524628,13.8394,1933.0,TESS,FP,2320.32,2.45,10.2115,3.8615978,303.017318,3.89
9364.0,-42.704966,21.2012,2277.0,TESS,KP,4468.21,1.76,9.8787,3.3448312,227.270329,4.32
5723.2,-59.540985,7.8498891,254.6525048,TESS,CP,0.9938316,1.51811,11.4881,95.174,92.133096,3.6
5555.7,66.850301,3.20594,777.0,TESS,CP,60.7382,0.92,8.2929,8.8803281,302.025625,4.49
5555.7,66.850301,3.1455035,545.0001759,TESS,CP,20.8500726,0.920435,8.2929,28.580474,302.025625,4.49
5555.7,66.850301,3.2843583,494.1094771,TESS,CP,14.086845,0.920435,8.2929,38.3511223,302.025625,4.49
3794.0,-60.065729,1.4616853,891.6389885,TESS,CP,149.3747543,0.597007,9.22978,1.4015183,350.028592,4.67812
5929.0,65.012281,5.3744721,895.5943008,TESS,FP,152.0429498,0.987583,10.8037,8.5874668,260.36481,4.48275
6477.6,59.490771,48.9878,1443.0,TESS,FP,720.601,1.69,9.53591,6.4474918,301.559262,4.13
5869.0,60.246367,,2358.0,TESS,FP,5133.26,,10.4243,1.4136455,300.488392,
9622.0,48.464282,5.34279,4701.0,TESS,FP,81123.4,1.65,10.0062,3.4040139,317.575459,4.39
5941.5,56.078974,25.7481,1015.0,TESS,FP,176.671,1.4,8.88797,13.7432169,264.961539,4.23
5146.0,74.406742,16.9325,2137.0,TESS,PC,3465.35,4.88,10.8049,8.47134,238.031812,
4965.0,68.843303,2.7049797,811.847988,TESS,CP,102.6644008,0.784109,10.7261,5.5025577,256.622675,4.56
4965.0,68.843303,2.5235818,1186.606643,TESS,CP,468.5415425,0.784109,10.7261,1.7622537,256.622675,4.56
5300.0,70.290054,1.7536544,1678.554981,TESS,CP,1876.131549,0.846387,10.7157,0.8474218,280.326681,4.56
5300.0,70.290054,1.6177405,938.9141348,TESS,CP,183.6641995,0.846387,10.7157,4.8420438,280.326681,4.56
4567.0,70.840191,1.83828,1174.0,TESS,FP,316.156,0.84,10.6666,2.14056,282.173361,4.39
5711.1,67.464751,2.7546,673.0,TESS,APC,34.1387,1.27,9.34822,12.71672,231.162129,4.24
6888.0,-76.304032,17.0952,1715.0,TESS,CP,1436.49,1.59,9.2205,4.1269046,7.328916,4.23416
6415.0,56.462656,17.4013,1925.0,TESS,PC,2282.41,3.39,10.3589,5.5402372,305.395161,3.49
,71.712195,,,TESS,APC,,,10.3267,5.9294089,286.746549,
5958.7,61.148988,13.3622,,TESS,APC,414.975,1.93,10.4209,5.2958813,334.738559,
9706.0,46.502085,9.91393,2535.0,TESS,FP,6855.78,1.87,10.1503,4.4350025,313.885156,4.29
9224.0,51.910696,9.00484,5621.0,TESS,FP,165726.0,1.65,8.78822,1.4287976,312.179957,4.37
9218.0,66.775296,15.2590586,2652.960208,TESS,PC,11706.95491,1.8527499,8.65269,2.1702725,331.307643,4.27
8381.3,54.502161,,1749.0,TESS,PC,1556.33,,8.9468,24.2544697,311.19458,
7387.0,50.500883,2.96097,2725.0,TESS,FP,9164.98,1.37,10.2193,0.33759,316.955806,4.39
10445.0,61.12025,5.10182,3304.0,TESS,FP,19786.3,2.45,8.63701,1.67346,320.116115,4.09
5915.0,50.323742,13.4294,2311.0,TESS,FP,4740.94,2.11,10.2732,2.5152549,310.038053,3.82
3043.0,-69.172108,1.3543237,723.3961549,TESS,CP,64.718104,0.188624,11.9238,0.4628844,340.496204,5.09707
8999.0,47.785991,5.18865,4453.0,TESS,FP,65312.0,2.36,10.0146,0.70902,315.166199,4.05
7050.0,52.8147,10.2256,2085.0,TESS,PC,3143.23,1.66,10.2202,2.237462,320.829517,4.19
8129.0,59.560814,17.5081,1849.0,TESS,PC,1941.36,7.39,9.7736,1.9173816,335.300845,
6012.0,61.776068,13.5133,1045.0,TESS,FP,198.127,3.51,10.3843,9.6926509,291.469121,3.39
9598.0,53.464527,9.49405,2597.0,TESS,PC,7558.32,3.23,9.2118,1.7753644,293.44357,3.81
6046.3,72.615356,21.4433,3235.0,TESS,FP,18194.7,1.23,10.4849,1.8286961,317.729186,4.43
5705.0,40.003763,26.5090911,962.2429589,TESS,FP,202.6095767,1.73364,8.48216,14.8626982,337.686813,3.97
6255.8,39.645117,5.41738,2665.0,TESS,FP,8383.12,1.7,9.24102,2.0881134,343.953614,4.11
5717.0,43.592849,2.95064,2024.0,TESS,FP,2790.4,1.72,9.1384,1.25562,317.966114,3.97
9139.0,42.549318,6.14418,1948.0,TESS,FP,2393.29,1.8,10.4216,7.6047417,345.243825,4.29
4651.0,-66.238326,1.71137,672.0,TESS,FA,33.919,0.69,10.702,4.8173797,101.297491,4.56937
8728.0,44.564848,11.2446,1993.0,TESS,FP,2619.14,1.7,9.25068,5.2651271,345.748458,4.32
6527.0,31.018767,36.2553,1883.0,TESS,APC,2088.59,1.75,9.948,5.0095595,331.117705,4.11
5772.0,30.572726,8.22262,964.0,TESS,FP,143.457,1.55,10.3126,6.1600888,335.753569,4.07
6893.4,42.465987,15.4014,1604.0,TESS,KP,1099.44,1.57,9.995771,3.8529998,354.774092,4.22
9222.0,46.220215,10.3628,3736.0,TESS,FP,32361.2,4.94,9.8261,1.06884,324.922517,3.42
7465.0,41.950794,5.78741,1480.0,TESS,FP,796.96,1.51,10.4568,5.4561177,324.935562,4.31
6026.0,45.646806,4.42263,1476.0,TESS,FP,787.969,1.45,10.2566,1.7380504,325.787112,4.16
9458.2,45.812547,,5058.0,TESS,FP,108701.0,,10.1441,1.99143,326.305217,
8224.0,49.426562,42.6903,1921.0,TESS,FP,2264.51,2.92,9.624,5.7785318,339.785541,3.81
5984.0,53.140835,30.6957,1283.0,TESS,APC,449.947,2.07,10.3842,1132.024469,344.35978,3.98
5722.0,-61.673257,7.84585,,TESS,APC,234.343,1.11,9.5739,6.1982658,328.926018,4.35582
5197.0,46.845151,8.4993,1863.0,TESS,FP,2001.09,3.84,9.32845,1.41072,316.446344,
9976.0,44.899679,28.2675,3318.0,TESS,PC,20126.7,2.62,10.379,6.5601782,318.784961,4.01
7184.0,55.740977,10.8884,3038.0,TESS,FA,14152.2,1.88,9.62426,0.44482,329.05345,4.1
6023.1,45.93369,10.8699,3568.0,TESS,FP,26916.4,1.39,9.5621,1.532703,347.757547,4.24
5128.9,55.686255,4.89712,3234.0,TESS,FP,18159.7,1.93,10.0009,0.7131492,331.663464,3.88
,53.98452,,,TESS,FP,,,8.437,4.52318,333.245043,
5769.0,54.319045,4.31235,667.0,TESS,CP,32.9135,1.03,10.0618,25.8386422,334.504103,4.43
7842.0,55.162935,3.89595,2743.0,TESS,FP,9401.36,1.72,8.95861,0.78381,341.518718,4.22
6051.2,38.674919,14.5331,1118.0,TESS,KP,259.687,1.18,9.76031,4.4652986,344.445363,4.35
5086.8,31.364667,,1053.0,TESS,PC,204.269,,9.957501,3.062624,333.131944,
4356.0,-34.909713,2.3337648,554.9934842,TESS,CP,22.4219066,0.700727,9.3636,11.0708575,336.402414,4.53491
7495.0,51.323577,12.8098,3551.0,TESS,FP,26423.9,2.5,10.3093,2.6380089,323.86462,3.88
5256.0,54.161814,4.98036,2317.0,TESS,FP,4788.29,0.79,10.4602,2.7260173,343.635061,4.59
8342.0,50.320713,8.48351,1983.0,TESS,FP,2571.69,2.65,10.399,2.86876,322.892141,3.9
,52.900886,4.22851,1866.0,TESS,FP,2015.68,1.35,10.1993,0.5590256,333.171245,
6294.0,51.965285,4.47387,2311.0,TESS,FP,4739.26,1.58,9.44275,2.958148,340.395784,4.13
6301.3,40.887821,3.41784,1987.0,TESS,FP,2591.32,1.69,10.1277,0.98736,321.283221,4.07
4731.1,53.796052,6.35126,1667.0,TESS,FP,1282.52,0.93,10.3217,3.99307,337.8341,4.35
6057.0,57.563539,24.132,1366.0,TESS,FP,578.958,1.14,10.1799,8.6795072,338.452968,4.43
8918.0,48.161556,13.1465,1588.0,TESS,APC,1056.97,4.58,8.6291,6.5560604,341.386298,3.51
6483.0,49.918072,5.91488,3488.0,TESS,FP,24595.6,1.38,10.2107,1.3812787,341.970903,4.28
6174.0,-49.060077,12.7387194,2221.998148,TESS,APC,5760.972098,2.35511,9.7828,2.2813432,330.301777,4.27404
6004.0,66.290697,11.8401,1987.0,TESS,FP,2592.62,1.62,10.938,5.48923,287.025089,4.06
6149.2,69.11298,23.6091,,TESS,FP,514.397,1.43,10.9828,7.3845072,291.411851,
7111.0,68.014695,6.69456,3049.0,TESS,FP,14357.3,2.32,10.5896,0.43889,291.880247,3.91
7577.0,57.938972,18.3852989,2362.602031,TESS,FP,7363.483084,2.0780001,10.7387,2.3359622,332.287103,4.05
6051.5,58.614764,2.4024,1157.0,TESS,PC,297.944,1.03,10.9425,6.8674054,292.196087,4.48
6051.5,58.614764,3.73311,749.0,TESS,PC,52.4908,1.03,10.9425,14.431887,292.196087,4.48
5195.1,70.0803,,1434.0,TESS,FP,703.834,,8.4239,12.64001,315.669109,
6519.0,-48.409067,9.43898,1007.0,TESS,CP,171.146,1.27,11.4266,10.5739824,82.127963,4.36
6073.5,-18.011665,2.0515332,1062.303534,TESS,KP,300.9646623,1.47131,7.7275,9.9783319,336.576123,4.1
6594.0,72.580646,8.3621,1293.0,TESS,CP,465.179,1.49,8.82374,4.4247042,313.511047,4.23
6594.0,72.580646,1.39527,1864.0,TESS,KP,2005.35,1.49,8.82374,2.2222094,313.511047,4.23
6112.0,33.889459,15.2763,1516.0,TESS,APC,876.886,2.74,8.3764,4.7182888,339.815915,
5795.29,-59.864829,1.7202,1835.0,TESS,CP,1882.94,1.13,7.384,1.0082361,338.983717,4.438
4634.6,42.560314,3.43106,980.0,TESS,CP,153.719,0.78,10.1917,1.2168732,334.882849,4.51
4184.0,47.055551,1.404,1125.0,TESS,CP,266.85,0.69,9.1043,1.4520486,232.946047,4.57376
4223.45,47.860746,6.97384,367.0,TESS,APC,3.01841,0.66,11.0997,4.731977,233.065833,4.61744
5427.0,37.627574,6.1579891,891.1240042,TESS,PC,149.0299553,0.890109,10.1188,6.1182129,333.253171,4.51461
7128.0,38.55294,17.9176077,1813.950516,TESS,APC,2558.719881,1.58815,11.029,3.0197807,351.579721,4.23768
6383.0,42.378458,4.7909139,942.9968937,TESS,PC,186.8796664,1.41048,8.39816,14.4204896,219.037047,4.24518
4946.0,41.952986,1.60037,1590.0,TESS,CP,1061.92,0.8,9.0739,1.0697621,216.923489,4.53834
7164.0,35.03492,19.9197757,1793.79634,TESS,CP,2446.884871,1.55831,8.51017,3.0726434,335.825303,4.25661
